obj,src,value
Abbey of St Gall,en.wikipedia.org,City of Galle
Abbey of St Gall,www.myswitzerland.com,Switzerland
Abbey of St Gall,www.revolvy.com,Canton of St Gall
Abbey of St Gall,www.wow.com,City of Galle
Abbey of St Gall,www.wikidata.org,City of Galle
Benedictine Convent of St John at Müstair,www.myswitzerland.com,Switzerland
Benedictine Convent of St John at Müstair,en.wikipedia.org,Switzerland
Benedictine Convent of St John at Müstair,whc.unesco.org,City of Galle
"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",whc.unesco.org,Bellinzona
"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",en.wikipedia.org,Bellinzona
"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",www.999photos.com,Bellinzona
"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",unescositesbycards.blogspot.com,Bellinzona
"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",www.gounesco.com,Bellinzona
"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",www.bak.admin.ch,Bellinzona
"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",www.the-world-heritage-sites.com,Bellinzona
Swiss Alps Jungfrau-Aletsch,www.myswitzerland.com,Switzerland
Swiss Alps Jungfrau-Aletsch,www.youtube.com,Switzerland
Swiss Alps Jungfrau-Aletsch,www.eda.admin.ch,Switzerland
"Lavaux, Vineyard Terraces",www.lausanne.ch,Switzerland
"Lavaux, Vineyard Terraces",www.pinterest.com,Switzerland
"Lavaux, Vineyard Terraces",www.lake-geneva-region.ch,Switzerland
"Lavaux, Vineyard Terraces",www.region-du-leman.ch,Switzerland
"La Chaux-de-Fonds / Le Locle, Watchmaking Town Planning",whc.unesco.org,City of Galle
"La Chaux-de-Fonds / Le Locle, Watchmaking Town Planning",en.wikipedia.org,Switzerland
"La Chaux-de-Fonds / Le Locle, Watchmaking Town Planning",www.eda.admin.ch,Switzerland
Ancient City of Aleppo,en.wikipedia.org,Aleppo
Ancient City of Aleppo,whc.unesco.org,City of Galle
Ancient City of Aleppo,www.revolvy.com,Aleppo
Ancient City of Aleppo,www.youtube.com,Administrative District of Damascus
Ancient City of Aleppo,www.facebook.com,Aleppo
Ancient City of Aleppo,www.britannica.com,Aleppo
Ancient City of Aleppo,www.theguardian.com,Aleppo
Ancient City of Aleppo,www.wikidata.org,Aleppo
Ancient City of Aleppo,www.aaas.org,United States of America
Ancient City of Damascus,www.nationalgeographic.com,Administrative District of Damascus
Ancient City of Damascus,en.wikipedia.org,Arab States
Ancient City of Damascus,whc.unesco.org,Syrian Arab Republic
Ancient City of Damascus,www.britannica.com,Administrative District of Damascus
Ancient City of Damascus,www.aaas.org,United States of America
Ancient City of Damascus,www.revolvy.com,Administrative District of Damascus
Ancient City of Damascus,assassinscreed.wikia.com,Administrative District of Damascus
Ancient City of Damascus,www.wikidata.org,Administrative District of Damascus
Proto-urban Site of Sarazm,whc.unesco.org,Central District
Proto-urban Site of Sarazm,en.unesco.org,Asia and the Pacific
Proto-urban Site of Sarazm,www.tripadvisor.com,Tajikistan
Proto-urban Site of Sarazm,www.worldheritagesite.org,Tajikistan
Proto-urban Site of Sarazm,www.thesilkroadchina.com,Tajikistan
Proto-urban Site of Sarazm,soa111.wordpress.com,Tajikistan
Proto-urban Site of Sarazm,en.wikipedia.org,Tajikistan
Tajik National Park (Mountains of the Pamirs),whc.unesco.org,Tajikistan
Tajik National Park (Mountains of the Pamirs),www.worldatlas.com,Tajikistan
Tajik National Park (Mountains of the Pamirs),www.gounesco.com,Central Province
Tajik National Park (Mountains of the Pamirs),www.informea.org,Tajikistan
Ban Chiang Archaeological Site,en.wikipedia.org,Thailand
Ban Chiang Archaeological Site,findthailand.com,South Province
Ban Chiang Archaeological Site,whc.unesco.org,City of Galle
Ban Chiang Archaeological Site,www.renown-travel.com,Udon Thani Province
Ban Chiang Archaeological Site,www.tourismthailand.org,South Province
Ban Chiang Archaeological Site,iseaarchaeology.org,South Province
Ban Chiang Archaeological Site,thailand-painting-holidays.com,Thailand
Ban Chiang Archaeological Site,worldheritage.routes.travel,Udon Thani Province
Ban Chiang Archaeological Site,traffickingculture.org,Udon Thani Province
Historic City of Ayutthaya,en.wikipedia.org,Ayutthaya Province
Historic City of Ayutthaya,whc.unesco.org,France
Historic City of Ayutthaya,www.ayutthaya.net,Ayutthaya Province
Historic City of Ayutthaya,www.unescobkk.org,Thailand
Historic City of Ayutthaya,ayutthaya-history.com,Ayutthaya Province
Historic City of Ayutthaya,www.tripadvisor.com,Ayutthaya Province
Historic City of Ayutthaya,wikitravel.org,Ayutthaya Province
Historic City of Ayutthaya,www.worldheritagesite.org,Ayutthaya Province
Historic City of Ayutthaya,www.youtube.com,Ayutthaya Province
Natural and Cultural Heritage of the Ohrid region,whc.unesco.org,Ohrid (municipality)
Natural and Cultural Heritage of the Ohrid region,en.wikipedia.org,Albania
Natural and Cultural Heritage of the Ohrid region,www.naturalandculturalheritageoftheohridregion.com,Ohrid (municipality)
Natural and Cultural Heritage of the Ohrid region,www.unesco.org,Ohrid (municipality)
Natural and Cultural Heritage of the Ohrid region,infogalactic.com,Albania
Natural and Cultural Heritage of the Ohrid region,www.youtube.com,Ohrid (municipality)
Natural and Cultural Heritage of the Ohrid region,world-heritage-channel.com,Ohrid (municipality)
Natural and Cultural Heritage of the Ohrid region,www.facebook.com,Ohrid (municipality)
Natural and Cultural Heritage of the Ohrid region,www.shilomagazine.com.au,Europe and North America
"Koutammakou, the Land of the Batammariba",en.wikipedia.org,Africa
"Koutammakou, the Land of the Batammariba",whc.unesco.org,Togo
"Koutammakou, the Land of the Batammariba",www.youtube.com,Africa
"Koutammakou, the Land of the Batammariba",www.tripadvisor.com,Togo
Archaeological Site of Carthage,whc.unesco.org,District of Tunis
Archaeological Site of Carthage,africanworldheritagesites.org,Mediterranean Sea
Archaeological Site of Carthage,www.britannica.com,Tunisia
Punic Town of Kerkuane and its Necropolis,africanworldheritagesites.org,Tunisia
Punic Town of Kerkuane and its Necropolis,sites.google.com,Tunisia
Punic Town of Kerkuane and its Necropolis,en.wikipedia.org,Tunisia
Punic Town of Kerkuane and its Necropolis,heindorffhus.motivsamler.dk,Tunisia
Punic Town of Kerkuane and its Necropolis,www.youtube.com,Tunisia
Dougga / Thugga,wikivisually.com,Tunisia
Dougga / Thugga,www.wikivisually.com,Tunisia
Dougga / Thugga,catalog.hathitrust.org,Tunis
Dougga / Thugga,www.deepdyve.com,Tunisia
Dougga / Thugga,africanworldheritagesites.org,Africa
Dougga / Thugga,www.alltravels.com,Tunisia
Dougga / Thugga,www.academia.edu,Tunisia
Dougga / Thugga,www.journals.uchicago.edu,Northern Province
Dougga / Thugga,www.intltravelnews.com,Tunisia
Amphitheatre of El Jem,decodedpast.com,Tunisia
Amphitheatre of El Jem,whc.unesco.org,Africa
Amphitheatre of El Jem,www.historvius.com,Tunisia
Amphitheatre of El Jem,www.wikidata.org,Tunisia
Kairouan,www.worldatlas.com,Tunisia
Kairouan,www.mapsofworld.com,Northern Region
Kairouan,en.wikipedia.org,Algeria
Kairouan,play.google.com,Tunis
Medina of Sousse,www.cntravelre.com,Tunisia
Medina of Sousse,cntravelre.com,Tunisia
Medina of Sousse,www.tripadvisor.com,Tunis
Medina of Tunis,www.tripadvisor.com,Tunis
Medina of Tunis,www.agoda.com,Tunisia
Medina of Tunis,www.orbitz.com,Tunis
Medina of Tunis,www.tripadvisor.co.uk,Tunis
Medina of Tunis,wikitravel.org,Tunis
Medina of Tunis,www.tripadvisor.co.nz,Tunisia
Medina of Tunis,www.airbnb.co.uk,Tunisia
Medina of Tunis,www.tunisia.com,Tunisia
Göreme National Park and the Rock Sites of Cappadocia,en.wikipedia.org,Turkey
Göreme National Park and the Rock Sites of Cappadocia,whc.unesco.org,France
Göreme National Park and the Rock Sites of Cappadocia,www.nationalgeographic.com,Turkey
Göreme National Park and the Rock Sites of Cappadocia,www.youtube.com,Turkey
Hattusha: the Hittite Capital,www.ancient-wisdom.com,Turkey
Hattusha: the Hittite Capital,whc.unesco.org,France
Hattusha: the Hittite Capital,www.tripadvisor.com,Turkey
Hattusha: the Hittite Capital,www.flickr.com,Çorum Province
Nemrut Dağ,www.cntravelre.com,Turkey
Nemrut Dağ,www.mountain-forecast.com,Turkey
Nemrut Dağ,39fss-odr.blogspot.com,Turkey
Nemrut Dağ,etc.ancient.eu,Turkey
Hierapolis-Pamukkale,en.wikipedia.org,Europe and North America
Hierapolis-Pamukkale,pamukkale.net,Turkey
Hierapolis-Pamukkale,www.bibleplaces.com,Denizli Province
Hierapolis-Pamukkale,www.booking.com,Turkey
Hierapolis-Pamukkale,www.maplandia.com,Denizli Province
Hierapolis-Pamukkale,www.seeker.com,Turkey
Hierapolis-Pamukkale,www.mapturkey.org,Turkey
Hierapolis-Pamukkale,www.sciencedirect.com,Turkey
Hierapolis-Pamukkale,www.digitaljournal.com,Turkey
Archaeological Site of Troy,whc.unesco.org,City of Galle
Archaeological Site of Troy,www.britannica.com,Turkey
Archaeological Site of Troy,libguides.wwu.edu,State of Washington
Selimiye Mosque and its Social Complex,whc.unesco.org,City of Galle
Selimiye Mosque and its Social Complex,www.goturkeytourism.com,Turkey
Selimiye Mosque and its Social Complex,www.slideshare.net,Turkey
Selimiye Mosque and its Social Complex,www.amazon.com,Turkey
Selimiye Mosque and its Social Complex,www.youtube.com,Turkey
Neolithic Site of Çatalhöyük,en.wikipedia.org,Turkey
Neolithic Site of Çatalhöyük,whc.unesco.org,City of Galle
Neolithic Site of Çatalhöyük,www.gounesco.com,the South District
Neolithic Site of Çatalhöyük,www.goturkeytourism.com,Turkey
Neolithic Site of Çatalhöyük,www.dailysabah.com,Turkey
Bursa and Cumalıkızık: the Birth of the Ottoman Empire,en.wikipedia.org,Turkey
Bursa and Cumalıkızık: the Birth of the Ottoman Empire,www.goturkeytourism.com,Turkey
Bursa and Cumalıkızık: the Birth of the Ottoman Empire,leo.informea.org,Turkey
Bursa and Cumalıkızık: the Birth of the Ottoman Empire,www.tes.com,Turkey
Pergamon and its Multi-Layered Cultural Landscape,en.wikipedia.org,Europe and North America
Pergamon and its Multi-Layered Cultural Landscape,www.goturkeytourism.com,Turkey
Pergamon and its Multi-Layered Cultural Landscape,www.cometoturkey.com,Turkey
Pergamon and its Multi-Layered Cultural Landscape,www.sophiesworld.net,Turkey
Ephesus,www.ephesus.us,Turkey
Ephesus,www.cruiseportatlas.com,Turkey
Ephesus,www.biblelandhistory.com,Turkey
Ephesus,forum.virtualtourist.com,Turkey
Ephesus,www.pbase.com,Turkey
Diyarbakır Fortress and Hevsel Gardens Cultural Landscape,en.unesco.org,Turkey
Diyarbakır Fortress and Hevsel Gardens Cultural Landscape,www.worldheritagesite.org,Turkey
Diyarbakır Fortress and Hevsel Gardens Cultural Landscape,www.cometoturkey.com,Turkey
Archaeological Site of Ani,whc.unesco.org,Armenia
Archaeological Site of Ani,libguides.wwu.edu,State of Washington
Archaeological Site of Ani,en.wikipedia.org,Mexico
Archaeological Site of Ani,www.allaboutturkey.com,Turkey
Archaeological Site of Ani,www.worldheritagesite.org,Turkey
Archaeological Site of Ani,virtualani.org,Armenia
State Historical and Cultural Park “Ancient Merv”,whc.unesco.org,Turkmenistan
State Historical and Cultural Park “Ancient Merv”,www.informea.org,Turkmenistan
State Historical and Cultural Park “Ancient Merv”,www.thesilkroadchina.com,Turkmenistan
State Historical and Cultural Park “Ancient Merv”,www.worldheritagesite.org,Turkmenistan
State Historical and Cultural Park “Ancient Merv”,heindorffhus.motivsamler.dk,Turkmenistan
Kunya-Urgench,www.karakalpak.com,Turkmenistan
Kunya-Urgench,www.pinterest.com,Turkmenistan
Kunya-Urgench,user.it.uu.se,Turkmenistan
Kunya-Urgench,turkmenistan.orexca.com,Turkmenistan
Parthian Fortresses of Nisa,whc.unesco.org,Asia and the Pacific
Parthian Fortresses of Nisa,en.wikipedia.org,Turkmenistan
Parthian Fortresses of Nisa,www.iranicaonline.org,Iran (Islamic Republic of)
Parthian Fortresses of Nisa,prezi.com,Turkmenistan
Parthian Fortresses of Nisa,www.worldheritagesite.org,Turkmenistan
Parthian Fortresses of Nisa,www.parthia.com,Iran (Islamic Republic of)
Parthian Fortresses of Nisa,www.britannica.com,Turkmenistan
Tombs of Buganda Kings at Kasubi,en.wikipedia.org,Kampala District
Tombs of Buganda Kings at Kasubi,kasubitombs.org,Uganda
Tombs of Buganda Kings at Kasubi,soa111.wordpress.com,Uganda
Tombs of Buganda Kings at Kasubi,www.tripadvisor.com,Kampala District
Tombs of Buganda Kings at Kasubi,travocial.com,Kampala District
Tombs of Buganda Kings at Kasubi,thisisafrica.me,Kampala District
"Kiev: Saint-Sophia Cathedral and Related Monastic Buildings, Kiev-Pechersk Lavra",en.wikipedia.org,Ukraine
"Kiev: Saint-Sophia Cathedral and Related Monastic Buildings, Kiev-Pechersk Lavra",whc.unesco.org,Kiev
"Kiev: Saint-Sophia Cathedral and Related Monastic Buildings, Kiev-Pechersk Lavra",www.worldheritagesite.org,Ukraine
"Kiev: Saint-Sophia Cathedral and Related Monastic Buildings, Kiev-Pechersk Lavra",heindorffhus.motivsamler.dk,Ukraine
"Kiev: Saint-Sophia Cathedral and Related Monastic Buildings, Kiev-Pechersk Lavra",www.mostbeautifulplaces.net,Ukraine
"Kiev: Saint-Sophia Cathedral and Related Monastic Buildings, Kiev-Pechersk Lavra",www.gounesco.com,Kiev
"Kiev: Saint-Sophia Cathedral and Related Monastic Buildings, Kiev-Pechersk Lavra",www.romeacrosseurope.com,Kiev
"Kiev: Saint-Sophia Cathedral and Related Monastic Buildings, Kiev-Pechersk Lavra",www.wikidata.org,Kiev
"Kiev: Saint-Sophia Cathedral and Related Monastic Buildings, Kiev-Pechersk Lavra",pediaview.com,Kiev
L'viv – the Ensemble of the Historic Centre,www.informea.org,Ukraine
L'viv – the Ensemble of the Historic Centre,www.ovpm.org,Central Province
L'viv – the Ensemble of the Historic Centre,en.wikipedia.org,Autonomous Community of Galicia
Residence of Bukovinian and Dalmatian Metropolitans,whc.unesco.org,California
Residence of Bukovinian and Dalmatian Metropolitans,www.worldheritagesite.org,Europe and North America
Residence of Bukovinian and Dalmatian Metropolitans,www.booking.com,Ukraine
Residence of Bukovinian and Dalmatian Metropolitans,ukraine-kiev-tour.com,Department of Cher
Ancient City of Tauric Chersonese and its Chora,whc.unesco.org,Department of Cher
Ancient City of Tauric Chersonese and its Chora,en.wikipedia.org,Department of Cher
Ancient City of Tauric Chersonese and its Chora,news.xinhuanet.com,Ukraine
Ancient City of Tauric Chersonese and its Chora,www.worldheritagesite.org,Ukraine
Ancient City of Tauric Chersonese and its Chora,www.gounesco.com,Department of Cher
Ancient City of Tauric Chersonese and its Chora,www.chersonesos.org,Department of Cher
Ancient City of Tauric Chersonese and its Chora,world-heritage-channel.com,Ukraine
"Cultural Sites of Al Ain (Hafit, Hili, Bidaa Bint Saud and Oases Areas)",whc.unesco.org,United Arab Emirates
"Cultural Sites of Al Ain (Hafit, Hili, Bidaa Bint Saud and Oases Areas)",www.worldatlas.com,United Arab Emirates
"Cultural Sites of Al Ain (Hafit, Hili, Bidaa Bint Saud and Oases Areas)",www.unesco-hist.org,Afghanistan
Ironbridge Gorge,www.ironbridgeguide.info,Shropshire
Ironbridge Gorge,www.squaremeal.co.uk,Shropshire
Ironbridge Gorge,www.shropshirestar.com,Shropshire
Castles and Town Walls of King Edward in Gwynedd,en.wikipedia.org,Gwynedd
Castles and Town Walls of King Edward in Gwynedd,cadw.gov.wales,Gwynedd
Castles and Town Walls of King Edward in Gwynedd,whc.unesco.org,City of Galle
Castles and Town Walls of King Edward in Gwynedd,worldheritageuk.org,Gwynedd
Castles and Town Walls of King Edward in Gwynedd,www.wikidata.org,Gwynedd
Blenheim Palace,en.wikipedia.org,Oxfordshire
Blenheim Palace,www.visitwoodstock.co.uk,Oxfordshire
Blenheim Palace,www.eventfinda.co.nz,New Zealand
Blenheim Palace,www.oxfordshire.gov.uk,Oxfordshire
Blenheim Palace,www.squaremeal.co.uk,Oxfordshire
City of Bath,en.wikipedia.org,England
City of Bath,www.mapsofworld.com,New York
City of Bath,www.bathnes.gov.uk,England
